Product Name,Price,Rating,Best Seller,Brand,Discount,Department,website
Microsoft Surface Laptop Go 12.4 Inch HD/ Intel Core i5- 1035G1/ 16GB Ram/ 256GB SSD/ UHD Graphics/ DOS English Platinum,"EGP 25,899",4.3,No,Microsoft,18%,Laptops,Noon
"Apple 2023 Newest MacBook Pro MRX33 Laptop M3 Pro chip with 11‑core CPU, 14‑core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 512GB SSD Storage And Works with iPhone/iPad(International version) English Space Black","EGP 97,328",4.6,No,Apple,38%,Laptops,Noon
"ASUS 15 X515EP-EJ007W Laptop With 15.6-Inch FHD Display, Core i7-1165G7 Processor/8GB RAM/512GB SSD/2GB Nvidia GeForce MX330 Graphics Card/ Windows 10 Home English/Arabic Silver","EGP 31,000",0.0,No,ASUS,0%,Laptops,Noon
"Apple MacBook Air MLY33 13.6-Inch Display : Apple M2 chip with 8-core CPU and 8-core GPU, 256GB SSD, English Keyboard(International version)(International Version) Midnight","EGP 48,200",4.6,No,Apple,49%,Laptops,Noon
"Apple New 2024 MacBook Air MRXV3 13-inch Display, Apple M3 Chip 8-Core CPU 8-Core GPU Processor/8GB RAM/256GB SSD/Intel UHD Graphics/ English/Arabic Midnight","EGP 57,499",4.7,No,Apple,34%,Laptops,Noon
DELL Vostro 3520 Professional and Personnel (Upgraded Version) Laptop with 15.6 inch FHD Display/Intel Core i5-1235U Processor/8GB RAM/512GB SSD/2GB Nvidia GeForce MX 550 Graphics/Windows 11 English Black,"EGP 28,300",0.0,No,DELL,44%,Laptops,Noon
DELL Vostro 3515 Laptop 15.6 Inch Fhd Amd Ryzen 5 3450U 8Gb Ram 512 Gb Ssd Amd Radeon Vega 8 Graphics Dos English Carbon Black,"EGP 24,900",4.5,No,DELL,0%,Laptops,Noon
"ASUS TUF Gaming F15 FX506HF Gaming (Upgraded Version) Laptop With 15.6-Inch FHD Display, Core I5-11400H Processor/8GB RAM/512GB SSD/4GB Nvidia Geforce RTX 2050 Graphics Card/Windows 11 Home English Graphite Black","EGP 35,700",4.4,No,ASUS,10%,Laptops,Noon
"Lenovo IdeaPad 3 15ITL6 Laptop With 15.6-Inch FHD Display, Core i3 Processor/4GB RAM/1TB HDD/DOS (Without Windows)/Intel UHD Graphics Card English/Arabic Sand","EGP 17,700",3.6,No,Lenovo,0%,Laptops,Noon
"Apple New 2024 MacBook Air 	 MRXN3 13-inch Display, Apple M3 Chip 8-Core CPU 8-Core GPU Processor/8GB RAM/256GB SSD/Intel UHD Graphics/ English/Arabic Space Grey","EGP 56,550",4.7,No,Apple,35%,Laptops,Noon
"Apple 2023 Newest MacBook Pro MTL73 Laptop M3 chip with 8‑core CPU, 10‑core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 512GB SSD Storage And Works with iPhone/iPad(International version) English Space Grey","EGP 79,440",4.6,No,Apple,36%,Laptops,Noon
Apple MacBook Pro MK1A3 16-Inch Liquid Retina XDR Display Apple M1 Max Chip With 10-Core CPU And 32-Core GPU/32GB RAM/1TB SSD/English Keyboard(International Version) Space Grey,"EGP 142,222",4.5,No,Apple,11%,Laptops,Noon
"DELL Vostro 3515 Laptop With 15.6-Inch FHD Display, AMD Ryzen 7 3700U Processor/8GB RAM/512GB SSD/DOS(Without Windows)/AMD Radeon RX Vega 10 Graphics Card English/Arabic Carbon Black","EGP 24,999",3.9,No,DELL,0%,Laptops,Noon
"DELL Latitude 3520 Laptop With 15.6-Inch HD Display, Core i5-1135G7 Processor/8GB RAM/1TB HDD + 256GB SSD/DOS/Intel Iris Xe Graphics/Fingerprint Reader English/Arabic Black","EGP 34,300",0.0,No,DELL,53%,Laptops,Noon
"Apple MacBook Air MQKX3 15-Inch Display, Apple M2 Chip with 8-Core CPU And 10-Core GPU, 512GB SSD,English Keyboard(International Version) Midnight","EGP 77,000",4.6,No,Apple,23%,Laptops,Noon
"Lenovo IdeaPad 330 Laptop With 15.6-Inch Display, Intel Core i7 Processor/8GB RAM/2TB HDD/4GB AMD Radeon 530 Graphics Card  Windows 10 Platinum Grey","EGP 38,109",0.0,No,Lenovo,16%,Laptops,Noon
"Lenovo ThinkPad E15 Laptop With 15.6-Inch Display, Core i5 1135G7 Processer/8GB RAM/256GB SSD/2GB Nvidia Geforce Graphic Card English Black","EGP 33,990",0.0,No,Lenovo,0%,Laptops,Noon
"HP ENVY (Upgraded Version) Laptop With 14-Inch Display, Core i5 1355U Processor/8GB RAM/512GB SSD/Intel XE Graphics/Windows 11 Home English Natural Silver","EGP 38,100",3.1,No,HP,0%,Laptops,Noon
"Lenovo Ideapad Gaming 3 Laptop With 15.6-Inch FHD Display, AMD Ryzen 7-7735HS Processor/16GB RAM/512GB SSD/NVIDIA GeForce RTX 4050 Graphics Card/Windows 11 English Onyx Grey","EGP 45,999",0.0,No,Lenovo,8%,Laptops,Noon
"JSAUX Laptop Stand Portable, JSAUX Laptop Holder for Laptop, Adjustable and Foldable Computer Stand Compatible with MacBook Air Pro, iPad, Dell, Lenovo, HP, More 10-15.6” Laptops and Tablets (White)",EGP 248,3.6,No,JSAUX,50%,Laptops,Noon
"Lenovo Ideapad Gaming 3 Laptop With 15.6-Inch FHD Display, AMD Ryzen 7-7735HS Processor/16GB RAM/512GB SSD/NVIDIA GeForce RTX 4050 Graphics Card/Windows 11 English Onyx Grey","EGP 45,999",0.0,No,Lenovo,8%,Laptops,Noon
"ASUS TUF A15 FA507NVR-LP007W Gaming (Upgraded Version) Laptop, AMD Ryzen 7 7435HS, 512GB M.2 NVMe PCIe 4.0 SSD, 16GB RAM, 15.6 Inch, FHD, 144Hz, NVIDIA GeForce RTX 4060 8GB GDDR6, Windows 11 - Jaeger Gray English/Arabic Jaeger Gray","EGP 52,999",4.2,No,ASUS,0%,Laptops,Noon
"ASUS TUF Gaming F15 (FX507VU-LP163W) 15.6-Inch FHD Display, 13th Gen  Core i7-13620H Processor/16GB  RAM/512GB SSD/NV RTX 4050 (Upgraded Version) Laptop GPU English/Arabic Mecha Gray","EGP 50,349",4.3,No,ASUS,0%,Laptops,Noon
ASUS Vivobook 15 X1504VA-NJ017W Laptop Intel Core I7-1355U 15.6 Inch FHD- 512GB SSD- 8GB RAM -Intel Iris Xᵉ Graphics -Windows 11 - English/Arabic Black,"EGP 28,199",0.0,No,ASUS,0%,Laptops,Noon
"HP ""Hp Victus 15-fa1097ne Gaming - 13th Intel i7-13700H 14-Cores, 6GB GDDR6 NVIDIA GeForce RTX 4050 Graphics,  16GB RAM, 512GB SSD, 15.6"""" FHD (1920x1080) 144Hz IPS, Backlit Keyboard, Dos - Mica Silver"" English/Arabic black","EGP 55,799",0.0,No,HP,0%,Laptops,Noon
"DELL Latitude 3540 Laptop, Intel Core i5-1335U, 256GB SSD, 8GB RAM, 15.6 Inch, HD 60Hz Display, Intel HD Graphics, DOS - English Black","EGP 30,999",0.0,No,DELL,0%,Laptops,Noon
"ASUS Asus Vivobook X1605Z, Intel Core i7-1255U, 8GB RAM, 512GB SSD, Intel UHD Graphics, 16.0 FHD - Silver English/Arabic Silver","EGP 30,999",0.0,No,ASUS,8%,Laptops,Noon
"DELL Inspiron 7573 Convertible 2-In-1 Laptop With 15.6-Inch Display, Intel Core i5 Processor/8GB RAM/256GB SSD/Intel UHD Graphics 620 Windows 10 Silver","EGP 41,199",0.0,No,DELL,16%,Laptops,Noon
"HP HP Victus Gaming 15-fa1096ne Laptop – Intel Core i7-13700H, 16GB DDR4-5600 (2x8GB), 512GB M.2 SSD, NVIDIA GeForce RTX 4050 6GB, 15.6"" FHD - English/Arabic Performance Blue","EGP 51,711",0.0,No,HP,0%,Laptops,Noon
"Generic Z1 Laptop Stand, Aluminum Computer Riser, Ergonomic Laptops Elevator for Desk, Metal Holder Compatible with 10 to 15.6 Inches Notebook Computer, Silver",EGP 999,0.0,No,Generic,33%,Laptops,Noon
ASUS ASUS Vivobook 16X (K3605) -i7-13700H -DDR4 16GB-512GB M.2 SSD-NVIDIA® GeForce RTX-4060 WUXGA-Windows 11 English/Arabic Indie Black,"EGP 53,499",4.0,No,ASUS,16%,Laptops,Noon
HP Victus 15-Fa1094Ne Gaming Laptop With 15.6 Inch FHD / Core I5-13420H/ 8GB RAM/ 1TB SSD/ 4G Geforce RTX 2050 / Windows 11 English/Arabic Mica Silver,"EGP 47,799",0.0,No,HP,14%,Laptops,Noon
"DELL NB DELL LATITUDE 3540 COR i7â€“1355U (HFHM814)1355U /8GB/512 GB, M.2/15.6"", FHD/ Intel(R) Iris English black","EGP 37,999",0.0,No,DELL,0%,Laptops,Noon
HP HP ProBook 450 G10 intel core i5-1335U-8GB DDR4-SSD 512GB NVMe-RTX 2050-4GB Graphics-15.6FHD-Backlit KB-Silver DOS English silver,"EGP 33,103",0.0,No,HP,0%,Laptops,Noon
ASUS Vivobook S14 Laptop With 14-inch Display/ Intel Core Ultra 7- 256V \ 16GB RAM\ 1TB SSD\ Intel Arc Graphics\ Windows 11 Home\ Arabic& English Mist Blue,"EGP 57,999",5.0,No,ASUS,0%,Laptops,Noon
HP 15-Fb0031Ne Victus Gaming Laptop With 15.6 Inch FHD / AMD Ryzen 7-5800H /16GB RAM/ 1TB SSD /Nvidia Geforce RTX 3050 Ti 4GB / Windows 11 English/Arabic Mica Silver,"EGP 62,209",4.4,No,HP,0%,Laptops,Noon
"ASUS Asus Vivobook X515, Intel Core i3 1115G4, 4GB RAM, 256GB SSD, Intel® UHD Graphics, 15.6 FHD - Slat Grey English/Arabic Slat Grey","EGP 22,499",0.0,No,ASUS,10%,Laptops,Noon
Generic Laptop Sleeve Case 15.6,EGP 499,4.1,No,Generic,28%,Laptops,Noon
HP Victus Gaming 15-Fa1009Ne Laptop With 15.6 Inch LED / Core I5-13500H / 8GB RAM / 1TB SSD / 6GB Nvidia Geforce RTX Series 3050 / Windows 11 English/Arabic Blue,"EGP 54,499",5.0,No,HP,0%,Laptops,Noon
"MSI MSI KATANA GF66 12UG, Gaming Laptop, Intel Ci7-12700H, 16GB RAM, 1TB SSD, RTX 3070 8GB, 15.6-inch 144Hz, Win11, 2 Yrs Warranty English/Arabic BLACK","EGP 57,299",0.0,No,MSI,0%,Laptops,Noon
Generic Interactive English Learning Laptop for Kids - Educational Toy with LED Display (Orange),EGP 765,0.0,No,Generic,10%,Laptops,Noon
RAHALA 2026 15.6 Inch Laptop Business Anti-Theft Waterproof Travel Backpack USB Outport - Grey,"EGP 1,383",5.0,No,RAHALA,23%,Laptops,Noon
"ASUS ROG STRIX G15 G513RC-HN088W Laptop With 15.6-Inch Display, AMD Ryzen 7-6800H Processor/16GB RAM/512GB SSD/4GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 Home English/Arabic Grey","EGP 59,329",0.0,No,ASUS,0%,Laptops,Noon
HP 15-Fa1003Ne Victus Gaming Laptop With 15.6 Inch FHD / Core I7-13700H /16GB RAM /1TB SSD 6G Geforce RTX 3050 / Windows English/Arabic Blue,"EGP 63,199",5.0,No,HP,9%,Laptops,Noon
RAHALA KG-122 Smart 15.6-Inch Laptop Large Capacity Business Travel Waterproof USB Outport Black,"EGP 1,498",4.0,No,RAHALA,25%,Laptops,Noon
"ASUS TUF Gaming Dash F15 (FX517ZC-HN063W) With 15.6-Inch Display, Core  i7-12650H Processor / 16GB RAM / 512GB SSD / 4GB NVIDIA GeForce RTX 3050 Graphics / Win 11 / English Black","EGP 49,900",0.0,No,ASUS,42%,Laptops,Noon
Generic Men's 15.7' inch Laptop Backpack Travel Multi-function USB Port Waterproof Model CM-E02,EGP 599,0.0,No,Generic,20%,Laptops,Noon
"DELL Latitude 3540 - IntelÂ® Core i7 1355U - 8GB - 512GB SSD - 15.6"" FHD - English/Arabic Black","EGP 41,999",0.0,No,DELL,0%,Laptops,Noon
"Okade OKADE T49 Laptop Bag - Up to 15.6"" - Gray",EGP 590,5.0,No,Okade,0%,Laptops,Noon
HP Hp 250 G8 Laptop With 15.6 Inch HD /Core I3-1115G4 /4 GB Ram /256 GB SSD /Intel UHD 600/ Windows 10 /English/Arabic Black With Casual Leather Laptop Backpack Black English/Arabic Black,"EGP 28,370",0.0,No,HP,0%,Laptops,Noon
Generic LAPTOP BACK BAG 2006 -15.6 BLACK,EGP 777,5.0,No,Generic,22%,Laptops,Noon
ASUS Tuf Gaming A15 Laptop With 15.6 Inch/8 Gb Ram/512 Gb Ssd/Geforce Rtx 2050/English/Arabic Graphite Black English/Arabic Graphite Black,"EGP 33,300",0.0,No,ASUS,0%,Laptops,Noon
Generic Multi-Purpose Educational Laptop For Children,"EGP 1,012",0.0,No,Generic,12%,Laptops,Noon
"ASUS X1502ZA-EJ488W Laptop With 15.6-Inch Display, Core i7-1255U Processor / 8GB RAM / 512GB SSD / W11 / English Blue","EGP 49,999",0.0,No,ASUS,10%,Laptops,Noon
"Lenovo Legion Pro 5 16IRX9 Laptop With 16-Inch Display, Core i7-14650HX Processor/16GB RAM/1TB SSD/Nvidia GeForce RTX 4060 Graphics Card/Windows 11 English/Arabic onyx grey English/Arabic onyx grey","EGP 78,336",0.0,No,Lenovo,0%,Laptops,Noon
"Generic 15.6-inch Laptop Sleeve, Soft Protective Zippered Sleeve Compatible with 15.6-inch Notebooks, Ultrabooks, and Chromebooks (Red)",EGP 199,0.0,No,Generic,60%,Laptops,Noon
DELL Gdl5391017X Laptop With 15.6 Inch FHD /Core I5-11400H /8 GB Ram /512 GB SSD /4 GB Geforce Rtx 3050 /Free Dos/ English Dark Shadow Black With Casual Leather Laptop Backpack Black English Dark Shadow Black,"EGP 55,370",0.0,No,DELL,0%,Laptops,Noon
HP 15-Dw3089Ne Laptop With 15.6 Inch FHD /Core I5-1135G7 /8 GB Ram /512 GB SSD /2 GB Geforce Mx350 /Free Dos /English/Arabic Silver With Casual Leather Laptop Backpack Black English/Arabic Silver,"EGP 38,470",0.0,No,HP,0%,Laptops,Noon
Brand Stores Water Proof Protective Laptop Sleeve 15.6 Inch- Navy Blue,EGP 249,0.0,No,Brand,44%,Laptops,Noon
Brand Stores Water Proof Protective Laptop Sleeve 15.6 Inch- Black,EGP 249,0.0,No,Brand,44%,Laptops,Noon
Generic Laptop Sleeve Case 14.1,EGP 499,4.6,No,Generic,28%,Laptops,Noon
"Generic 15.6-inch Laptop Sleeve, Soft Protective Zippered Sleeve Compatible with 15.6-inch Notebooks, Ultrabooks, and Chromebooks (Light Brown)",EGP 188,0.0,No,Generic,62%,Laptops,Noon
"Apple 2023 Newest MacBook Pro MTL73 Laptop M3 chip with 8‑core CPU, 10‑core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 512GB SSD Storage And Works with iPhone/iPad(International version) English Space Grey","EGP 79,440",4.6,No,Apple,36%,Laptops,Noon
Brand Stores Water Proof Protective Laptop Sleeve 15.6 Inch- Light Grey,EGP 249,0.0,No,Brand,44%,Laptops,Noon
براند ستورز Water Proof Protective Laptop Sleeve 15.6 Inch- Warm Red,EGP 249,0.0,No,براند,44%,Laptops,Noon
Generic Laptop Backpack - Black,EGP 539,0.0,No,Generic,40%,Laptops,Noon
Lenovo Legion Pro 5 16IRX8 Laptop With 16 Inch FHD/ Core i7-13700HX/ 16GB RAM/ 1TB SSD/ 8GB NVIDIA GeForce RTX 4060/ Windows11/ English/Arabic Grey,"EGP 75,500",4.3,No,Lenovo,0%,Laptops,Noon
"Apple New 2024 MacBook Air MRXP3 13-inch Display, Apple M3 Chip 8-Core CPU 10-Core GPU Processor/8GB RAM/512GB SSD/Intel UHD Graphics(International version) English Space Grey","EGP 59,999",4.7,No,Apple,0%,Laptops,Noon
"Generic A modern, imported laptop bag equipped with a USB connector, waterproof - gray",EGP 533,0.0,No,Generic,38%,Laptops,Noon
Laptops & Notebooks Renewed HP EliteBook 1030 G4 Laptop with 13.3 Inch Full HD / Intel Core i7-8650U / 16 Gigabyte / 256 Gigabyte  / Intel HD / English Silver,"EGP 26,250",0.0,No,Laptops,0%,Laptops,Noon
"DELL Renewed Latitude E5450 With 14-Inch HD Display,Core i5 Processor/8GB RAM/500GB HDD/Intel Graphics/Windows 10 Pro 5500 English Black","EGP 13,500",2.4,Yes,DELL,9%,Laptops,Noon
Laptops & Notebooks Renewed HP EliteBook 845 G7  CPU:AMD Ryzen 5 Pro 4650U  GRAPHICS: AMD RADEON Graphics RAM:16GB DDR4 Storage:256GB SSD m.2 Display:14”FHD,"EGP 19,350",0.0,No,Laptops,0%,Laptops,Noon
"HP Renewed EliteBook 840 G6 Laptop With 14-Inch Display, Core i7 8565U Processer/16GB RAM/512GB SSD/Intel UHD Graphics 620 English Silver","EGP 24,000",0.0,No,HP,5%,Laptops,Noon
"Lenovo LOQ 3 15IAX9 Laptop With 15.6-Inch FHD Display, Core i5-12450HX Processor/12GB RAM/512GB SSD/6GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 English/Arabic Luna Grey","EGP 38,220",3.6,No,Lenovo,0%,Laptops,Noon
Microsoft Surface Laptop Go 12.4 Inch HD/ Intel Core i5- 1035G1/ 16GB Ram/ 256GB SSD/ UHD Graphics/ DOS English Platinum,"EGP 25,899",4.3,No,Microsoft,18%,Laptops,Noon
Laptops & Notebooks Renewed HP ZBOOK 15 G3 Laptop with 15.6 Inch Full HD / Intel Core i7-6820HQ / 16 Gigabyte / 256 Gigabyte  / NVIDIA Quadro / English Black,"EGP 21,000",0.0,No,Laptops,0%,Laptops,Noon
MSI MSI GAMING CYBORG 15 A13UDX-CI5 13420H-16GB-512GB SSD-RTX 3050 6GB-15.6 FHD-DOS-BLK English/Arabic Black,"EGP 34,999",0.0,No,MSI,5%,Laptops,Noon
"HP Elitebook 745 G5 Laptop With 14-Inch Display, Ryzen 5 Pro Processor/8GB RAM/256GB SSD/AMD Radeon Graphics Silver","EGP 18,550",0.0,No,HP,7%,Laptops,Noon
"HP Renewed ProBook 640 G4 Laptop With 14-Inch Display, Core i5 Processor/8GB RAM/500GB HDD/Intel UHD Graphics 620 Silver","EGP 14,500",0.0,No,HP,0%,Laptops,Noon
"Lenovo Yoga 7 16IRL8  2-IN-1  Laptop With 16-Inch Display, Core-i5-1335U Processor/8GB RAM/512GB SSD/Windows 11 Home/Intel Iris Xe Graphics English Grey","EGP 45,000",5.0,No,Lenovo,0%,Laptops,Noon
Laptops & Notebooks Renewed DELL Latitude 5570 Laptop with 15.6 Inch HD / Intel Core i7-6600U / 8 Gigabyte / 256 Gigabyte SSD /  / English Black,"EGP 15,000",0.0,No,Laptops,0%,Laptops,Noon
"DELL Renewed Latitude 7480 With 14-Inch HD Display, Core i5 Processor/8GB RAM/256GB SSD/Intel UHD Graphics /International Version Windows 10 Grey English Grey","EGP 14,999",2.3,No,DELL,6%,Laptops,Noon
Laptops & Notebooks Renewed DELL precision 7520 Laptop with 15.6 Inch Full HD / Intel Xeon / 16 Gigabyte / 256 Gigabyte SSD / NVIDIA Quadro / English Black,"EGP 23,250",0.0,No,Laptops,0%,Laptops,Noon
Laptops & Notebooks Renewed DELL Latitude 5300  Laptop with 13.3 Inch Full HD / Intel Core i5-8365U / 8 Gigabyte / 256 Gigabyte  / Intel UHD / English Black,"EGP 13,050",0.0,No,Laptops,0%,Laptops,Noon
Laptops & Notebooks Renewed HP Zbook firefly 14 G7 CPU i5-10310U RAM 16 G HDD 256 SSD KB Backlight VGA intel Screen 14 FHD Graphic Card,"EGP 16,888",0.0,No,Laptops,26%,Laptops,Noon
"HP Renewed Newest Elitebook 640 (Upgraded Version) Laptop With 14Inch WUXGA Display, Core i5 Processor/16GB RAM/1TB SSD/Intel Iris XE Graphics/Windows 11 + Free Mouse / English/Arabic Silver","EGP 26,000",0.0,No,HP,0%,Laptops,Noon
"DELL Renewed Latitude 7480 Laptop With 14-Inch Display, Core i5-6600U Processor/16GB RAM/512GB SSD/Integrated Graphics/Windows 10 Pro English Black","EGP 15,450",0.0,No,DELL,6%,Laptops,Noon
"Lenovo 300e Convertible 2-In-1 Laptop With 11.6-Inch Display, Celeron Processor/4GB RAM/64GB eMMC Flash Drive/Intel HD Graphics 500 Black","EGP 9,500",0.0,No,Lenovo,20%,Laptops,Noon
Fujitsu Fujitsu Lifebook A3511 - Intel® Core™ i3 1115G4 - 8GB Ram - 256GB SSD M.2 - 15.6-inch FHD - Dos,"EGP 13,990",4.5,Yes,Fujitsu,0%,Laptops,Noon
"HP Renewed EliteBook 840 G7 (Upgraded Version) Laptop With 14-Inch Display, Core i7 Processer/32GB RAM/1TB SSD/Intel UHD Graphics/International Version Silver","EGP 29,750",3.3,No,HP,0%,Laptops,Noon
Laptops & Notebooks Renewed HP Elitebook 745 G6 Laptop with 14 Inch Full HD TOUCH/ AMD Ryzen 5 3500U / 8 Gigabyte / 256 Gigabyte SSD / AMD Radeon / English Silver,"EGP 19,125",0.0,No,Laptops,0%,Laptops,Noon
"HP Renewed EliteBook 840 G3 Laptop With 14-inch Display, Core i7 Processor/8GB RAM/512GB SSD/Intel HD Graphics 520 Silver","EGP 17,500",0.0,No,HP,0%,Laptops,Noon
Laptops & Notebooks Renewed DELL precision 5530 Laptop with 15.6 Inch Full HD / Intel Core i7-8850H / 16 Gigabyte / 512 Gigabyte SSD / NVIDIA Quadro / English Silver,"EGP 33,000",0.0,No,Laptops,0%,Laptops,Noon
Laptops & Notebooks Renewed DELL DeLLPrecision 7510 Laptop with 15.6 Inch Full HD / Intel Xeon / 16 Gigabyte / 256 Gigabyte SSD / NVIDIA Quadro  / English Black,"EGP 22,500",0.0,No,Laptops,0%,Laptops,Noon
MSI LAPTOP MSI (9S7-15S122-057 ) Modern 15 F13MG CPU Raptor Lake i5-1335U RAM Onboard DDR4 8GB ( 3200MHz ) HDD 512 GB NVMe PCIe SSD UHD Intel Iris UHD Graphics Single backlight KB (White) 14 FHD (1920*1080) 60Hz IPS – Level English/Arabic Silver,"EGP 22,200",0.0,No,MSI,0%,Laptops,Noon
"Microsoft Microsoft Surface Laptop GO 12.4"" 10th Gen Ci5-16G-512GB - Win 10 Pro - English Platinum","EGP 27,899",0.0,No,Microsoft,0%,Laptops,Noon
"Lenovo Lenovo IdeaPad Slim 3 15.6 Inch FHD /Core i5,13420H/8GB/512GB SSD/Intel UHD Graphics/Win 11 Grey+ (Upgraded Version) Laptop Bag English/Arabic Grey","EGP 24,999",4.8,No,Lenovo,7%,Laptops,Noon
"Microsoft Microsoft Surface Laptop GO 12.4"" 10th Gen Ci5-16G-256GB - Win 10 Pro - Platinum English Silver","EGP 25,899",0.0,No,Microsoft,0%,Laptops,Noon
MSI MSI THIN 15 B13UCX-2491-LAKE I7 13620H-512GB SSD-16GB-RTX2050 4GB-15.6 FHD 144HZ-DOS-GRAY English/Arabic Cosmos Gray,"EGP 35,999",0.0,No,MSI,7%,Laptops,Noon
Laptops & Notebooks RENEWED - LAPTOP DELL LATITUDE 9520 2-IN-1 TOUCH - CPU 11th Generation Intel Core i7-1185G7 - RAM 16 GB DDR4 - HARD 256 GB SSD M.2 NVME - VGA Intel® Iris® XE Graphics - 15.6'' INCH FHD 360 TOUCH SCEEN - English/Arabic SILVER,"EGP 32,500",0.0,No,Laptops,18%,Laptops,Noon
"MSI MSI Thin 15 B13UCX Gaming Laptop Intel Core I7-13620H 16GB Ram 512GB SSD Nvidia RTX 2050 GDDR6 4GB, PCIe4 WiFi 6E 15.6 FHD 144HZ Win 11 Home Gray English/Arabic Black","EGP 36,899",0.0,No,MSI,0%,Laptops,Noon
"HP Renewed EliteBook 840 G3 Laptop With 14-Inch Display, Core i5 Processor/8GB RAM/256GB SSD/Intel HD Graphics 520 Silver","EGP 15,000",0.0,No,HP,0%,Laptops,Noon
"DELL Renewed Latitude 7490 With 14-Inch Display, Core i7 Processor/16GB/1TB SSD/Intel HD Graphics 620 Windows 10 Black","EGP 24,999",1.0,No,DELL,0%,Laptops,Noon
"Lenovo IdeaPad Slim 3 15IRH8 (Upgraded Version) Laptop With 15.6-Inch FHD IPS Display, Core i5-13420H Processor/8GB RAM/512GB SSD/Intel UHD Graphics/Windows 11 English Arctic Grey","EGP 24,999",4.1,No,Lenovo,0%,Laptops,Noon
"Lenovo Ideapad Slim 3 (Upgraded Version) Laptop With 15.6-Inch FHD Display, Core i5-13420H Processor/8GB RAM/512GB SSD/Intel UHD Graphics/Windows 11//  Arctic Grey English/Arabic Arctic Grey","EGP 26,499",4.2,No,Lenovo,0%,Laptops,Noon
"ASUS Asus Vivobook 15 X1504VA-NJ005W Laptop, Intel Core i5-1335U, 15.6 Inch FHD, 512GB SSD, 8GB RAM, Intel UHD Graphics, Windows 11 English/Arabic Blue","EGP 23,799",4.0,No,ASUS,43%,Laptops,Noon
"HP Victus 15-FB2082WM (Upgraded Version) Laptop With 15.6-Inch Display, AMD Ryzen 5 8645HS Processor/16GB RAM/512GB SSD/6GB NVIDIA GeForce RTX 4050 Graphics/Windows 11 English Mica Silver","EGP 41,399",0.0,No,HP,0%,Laptops,Noon
Laptops & Notebooks Renewed DELL Latitude 7480 Laptop with 14 Inch HD / Intel Core i7-7600U / 8 Gigabyte / 256 Gigabyte  / Intel HD / English Black,"EGP 13,500",0.0,No,Laptops,0%,Laptops,Noon
"Lenovo Lenovo IdeaPad Slim 3 Laptop 15IRH8, Intel Core i5-13420H, 16GB DDR5 RAM, 512GB SSD, 15.6 Inch FHD Display, Free Shoulder Bag, Extended 2-Year Warranty, Arctic Grey English/Arabic Arctic Grey","EGP 28,000",5.0,No,Lenovo,0%,Laptops,Noon
"Lenovo Renewed ThinkPad T470p Laptop With 14-Inch Display, Core i5 Processor/4GB RAM/500GB SSD/Integrated Graphics Black","EGP 15,997",0.0,No,Lenovo,0%,Laptops,Noon
"DELL Renewed Latitude 7390 Laptop Convertible-2-In-1 With 13.3-Inch Touch Screen Display, Core i5 Processor /16GB RAM/512GB SSD/Intel UHD Graphics 620 Windows 10 Black","EGP 22,750",1.6,No,DELL,17%,Laptops,Noon
MSI Modern 14-C12MO-1075XEG Laptop With 14 inch IPS/ Core i3-1215U/ 8GB Ram/ 256GB SSD/Windows11/ English/Arabic Classic Black,"EGP 16,666",5.0,No,MSI,0%,Laptops,Noon
Lenovo Ideapad 3 15ITL6 Laptop With 15.6 Inch Core i5-1135G7 8 GB 1 TB HDD 2GB Nvidia GeForce MX 350 dos grey English/Arabic sand,"EGP 31,800",4.3,No,Lenovo,29%,Laptops,Noon
ASUS Tuf Gaming F15 Laptop With 15.6 Inch/Core I7-13620H/16 Gb Ram/512 Gb Ssd/Geforce Rtx 4050/English/Arabic Grey English/Arabic Grey,"EGP 48,499",5.0,No,ASUS,14%,Laptops,Noon
HP EliteBook 16GB RAM 840 G5 Laptop Silver,"EGP 19,997",0.0,No,HP,0%,Laptops,Noon
"DELL Latitude 7390 (Refurbished) Laptop, 13.3-Inch FHD Touch Display,Intel Core i5-8350U Upto 3.6GHz, 8Gb Ram, 256Gb Ssd, DisplayPort Via USB-C, HDMI, Qualcomm WWAN, Wi-Fi, Bluetooth, Windows 10 Pro English Black English Black","EGP 21,998",0.0,No,DELL,0%,Laptops,Noon
"DELL Latitude 3520 Laptop With 15.6-Inch HD Display, Core i5-1135G7 Processor/8GB RAM/1TB HDD + 256GB SSD/DOS/Intel Iris Xe Graphics/Fingerprint Reader English/Arabic Black","EGP 34,300",0.0,No,DELL,53%,Laptops,Noon
"ASUS ASUS ASUS Vivobook 16X K3605ZF-RP005W Laptop, Intel Core i5-12500H, 8G RAM, 512GB NVMe SSD, GeForce RTX 2050 4GB, 16 Inch FHD+ IPS 144Hz , Windows 11 English/Arabic Indie Black","EGP 30,499",5.0,No,ASUS,12%,Laptops,Noon
